Column1;category_id;site_code;site_link
459;10;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/moloko-i-slivki-16110-20/moloko-paster-domik-v-derevne-2-5-930ml-pet
460;10;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/moloko-i-slivki-16110-20/moloko-paster-prostokvashino-otbornoe-3-4-4-5-930ml-
461;10;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/moloko-i-slivki-16110-20/moloko-pasterizovannoe-molochnaia-kul-tura-3-5-4-
462;10;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/moloko-i-slivki-16110-20/moloko-paster-prostokvashino-2-5-930ml-pet
463;10;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/moloko-i-slivki-16110-20/moloko-valio-bezlaktoznoe-1-5-1l-660436-parent
464;10;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/moloko-i-slivki-16110-20/moloko-paster-vkusnoteevo-tsel-noe-3-5-6-900g-pet
465;10;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/moloko-i-slivki-16110-20/moloko-paster-36-kopeek-3-2-873ml-p-p
466;10;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/moloko-i-slivki-16110-20/moloko-paster-36-kopeek-3-2-500g-p-p
467;10;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/moloko-i-slivki-16110-20/moloko-pasterizovannoe-ruzskoe-3-2-4-0-1kg-p-p
468;10;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/moloko-i-slivki-16110-20/moloko-paster-kubanskii-molochnik-otbornoe-3-4-6-
469;10;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/moloko-i-slivki-16110-20/moloko-maklarin-derevenskoe-3-4-6-0-9l-pet
470;10;okey;https://www.okeydostavka.ru/msk/moloko-paster-prostokvashino-otbornoe-3-4-4-5-930ml-
471;10;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/moloko-i-slivki-16110-20/moloko-paster-nashei-doiki-2-5-1l-pet
472;10;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/moloko/sarafan-moloko-past-det-2-5-930ml--330540
473;10;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/moloko/ekomilk-moloko-past-3-2-1500ml--435657
474;10;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/moloko/dom-v-der-moloko-past-2-5-pet-1400ml--310894
475;10;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/moloko/asenev-ferma-moloko-past-2-5-pet-900ml--306844
476;10;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/moloko/narodnoe-moloko-paster-2-5-pet-900ml--309396
477;10;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/moloko/selo-zel-moloko-3-2-pet-2kg--306074
478;10;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/moloko/dom-v-der-moloko-past-2-5-930ml--310788
479;10;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/moloko/prostokv-moloko-past-2-5-930ml--308821
480;10;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/moloko/nash-doyki-moloko-past-3-4-6-but-1l--310105
481;10;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/moloko/narodnaya-moloko-past-3-2-pet-900ml--309394
482;10;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/moloko/sarafan-moloko-otb-past-det-3-4-4-930ml--330541
483;10;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/moloko/afanasiy-moloko-pit-past-3-2-0-9l--310336
484;10;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/moloko/z-lin-moloko-ross-past-3-2-1l--544676
485;10;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/moloko/ruz-mol-moloko-ruzskoe-tsel-3-2-4-1000g--307139
486;10;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/moloko/iskr-vash-mol-pit-past-3-2-930g--435160
487;10;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/moloko/prostokv-moloko-otb-past-3-4-4-5-930ml--308820
488;10;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/moloko/36-kop-moloko-past-3-2-kart-873ml--306096
489;10;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/moloko/ruz-mol-moloko-2-5-1000g--307138
490;10;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/moloko/iz-uglicha-moloko-pitevoe-past-3-2-1l--452304
491;10;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/moloko/iz-uglicha-moloko-past-2-5-1l--452307
492;10;utkonos;https://www.utkonos.ru/item/3318281/moloko-ekomilk-pasterizovanoe-3-2-1-5l
493;10;utkonos;https://www.utkonos.ru/item/3364769/moloko-ekoniva-pasterizovannoe-celnoe-3-3-6-0--1000ml
494;10;utkonos;https://www.utkonos.ru/item/3364768/moloko-ekoniva-pasterizovannoe-2-5--1000ml
495;10;utkonos;https://www.utkonos.ru/item/3255789/moloko-parmalat-nizkolaktoznoe-1-8--1l
496;10;utkonos;https://www.utkonos.ru/item/3338821/moloko-parmalat-otbornoe-pasterizovannoe-3-4-6--1l
497;10;utkonos;https://www.utkonos.ru/item/3108540/moloko-agusha-istochnik-kalcija-s-8-mesjacev-2-5-0-2l
498;10;utkonos;https://www.utkonos.ru/item/3223430/moloko-frutonjanja-obogashhennoe-dlja-detej-s-8-mesjacev-2-5--200ml
499;10;utkonos;https://www.utkonos.ru/item/3306643/moloko-asenevskaja-ferma-celnoe-pitevoe-3-4-6--0-9l
500;10;utkonos;https://www.utkonos.ru/item/3302898/moloko-bratja-cheburashkiny-pitevoe-pasterizovannoe-bezlaktoznoe-3-6-4-6-0-5l
501;10;utkonos;https://www.utkonos.ru/item/3352955/moloko-eto-leto-naturalnoe-pitevoe-pasterizovannoe-1-5--750ml
502;10;utkonos;https://www.utkonos.ru/item/3311966/moloko-valio-zero-lactose-1-5-1l
503;10;utkonos;https://www.utkonos.ru/item/3356026/moloko-semejnoe-delo-tradicionnoe-3-2-900ml
504;10;utkonos;https://www.utkonos.ru/item/3364667/moloko-pravilnoemoloko-pitevoe-pasterizovannoe-3-2-4--0-5l
505;10;utkonos;https://www.utkonos.ru/item/3263001/moloko-valio-otbornoe-3-5--4-5---1kg
506;10;utkonos;https://www.utkonos.ru/item/3265771/moloko-prostokvashino-pasterizovannoe-1-5--930ml
507;10;utkonos;https://www.utkonos.ru/item/3306649/moloko-molochnaja-kultura-pasterizovannoe-3-5-4-5-1-8kg
508;10;utkonos;https://www.utkonos.ru/item/3356326/moloko-iskrenne-vash-otbornoe-3-4-do-6-930g
509;10;utkonos;https://www.utkonos.ru/item/3364664/moloko-pravilnoemoloko-pitevoe-pasterizovannoe-3-2-4--2l
510;10;utkonos;https://www.utkonos.ru/item/3364665/moloko-pravilnoemoloko-pitevoe-pasterizovannoe-2-5--2l
511;10;utkonos;https://www.utkonos.ru/item/3359590/moloko-pasterizovannoe-chaban-khaljal-3-5--2000g
512;11;globus;https://online.globus.ru/products/smetana-iz-vologdy-15-200-g/
513;11;globus;https://online.globus.ru/products/smetana-globus-15-400-g/
514;11;globus;https://online.globus.ru/products/smetana-termostatnaya-maklarin-20-240-g/
515;11;globus;https://online.globus.ru/products/smetana-ugleche-pole-15-250-g/
516;11;globus;https://online.globus.ru/products/smetana-prostokvashino-15-315-g/
517;11;globus;https://online.globus.ru/products/smetana-kirzhachskiy-molochnyy-zavod-20-450-g/
518;11;globus;https://online.globus.ru/products/smetana-kirzhachskiy-molochnyy-zavod-15-450-g/
519;11;globus;https://online.globus.ru/products/smetana-rostagroeksport-20-320-g/
520;11;globus;https://online.globus.ru/products/smetana-vologzhanka-18-470-g/
521;11;globus;https://online.globus.ru/products/smetana-bio-rostagroeksport-10-230-g/
522;11;globus;https://online.globus.ru/products/smetana-rostagroeksport-20-500-g/
523;11;globus;https://online.globus.ru/products/smetana-domik-v-derevne-iz-svezhikh-slivok-15-300-g/
524;11;globus;https://online.globus.ru/products/smetana-domik-v-derevne-iz-svezhikh-slivok-20-300-g/
525;11;globus;https://online.globus.ru/products/smetana-asenevskaya-ferma-20-180-g/
526;11;globus;https://online.globus.ru/products/smetana-ekoniva-20-400-g/
527;11;globus;https://online.globus.ru/products/smetana-iz-vologdy-15-400-g/
528;11;globus;https://online.globus.ru/products/smetana-otbornaya-domik-v-derevne-25-300-g/
529;11;globus;https://online.globus.ru/products/smetana-portsionnaya-rostagroeksport-20-45-g/
530;11;globus;https://online.globus.ru/products/smetana-pikantnaya-rostagroeksport-s-chesnokom-15-180-g/
531;11;globus;https://online.globus.ru/products/smetana-chaban-40-400-g/
532;11;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/smetana-16107-20/smetana-iz-toplenykh-slivok-prostokvashino-15-145g
533;11;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/smetana-16107-20/smetana-vologodskaia-15-400g
534;11;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/smetana-16107-20/smetana-20-400g-stakan
535;11;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/smetana-16107-20/smetana-kubanskii-molochnik-20-330g-st
536;11;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/smetana-16107-20/smetana-domik-v-derevne-25-300g-stakan
537;11;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/smetana-16107-20/smetana-b-iu-aleksandrov-20-230g
538;11;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/smetana-16107-20/smetana-rostagroeksport-20-500g
539;11;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/smetana-16107-20/smetana-zalesskii-fermer-20-300g
540;11;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/smetana-16107-20/smetana-domik-v-derevne-15-180g-st
541;11;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/smetana-16107-20/smetana-rostagroeksport-15-250g
542;11;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/smetana-16107-20/smetana-iz-vologdy-25-400g-st
543;11;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/smetana-16107-20/smetana-20-230g-stakan
544;11;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/smetana-16107-20/smetana-prostokvashino-15-180g-st
545;11;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/smetana-16107-20/smetana-domik-v-derevne-10-300g-stakan
546;11;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/smetana-16107-20/smetana-iz-toplenykh-slivok-prostokvashino-15-260g
547;11;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/smetana-16107-20/smetana-prostokvashino-25-180g-st
548;11;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/smetana-16107-20/smetana-parmalat-15-400g-st
549;11;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/smetana-16107-20/smetana-iskrenne-vash-10-315g-pl-st
550;11;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/smetana-16107-20/smetana-iz-vologdy-15-200g-st
551;11;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/smetana-16107-20/smetana-15-230g-stakan
552;11;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/smetana/prst-smetana-15-350g--307740
553;11;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/smetana/saraf-smetana-det-20-180g--416796
554;11;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/smetana/presid-smetana-30-180g--308367
555;11;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/smetana/rae-smetana-20-180g--445213
556;11;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/smetana/smetana-domik-v-derevne-15-180g--308432
557;11;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/smetana/brat-cheburash-smetana-20-200g--310464
558;11;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/smetana/smetana-20-25-1kg--468422
559;11;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/smetana/prost-smetana-iz-top-sl-15260g--479186
560;11;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/smetana/prostokv-smetana-10-315g--310993
561;11;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/smetana/z-lin-smetana-20-350g--482960
562;11;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/smetana/sem-delo-smetana-15-330g--482996
563;11;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/smetana/smetana-domik-v-derevne-20-180g--307523
564;11;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/smetana/prost-smetana-iz-top-sl-15145g--479187
565;11;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/smetana/saraf-smetana-det-15-180g--416795
566;11;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/smetana/prostokvashino-smetana-25-stakan-180g--309548
567;11;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/smetana/d-v-d-smetana-15-300g--476646
568;11;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/smetana/d-v-d-smetana-25-300g--476647
569;11;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/smetana/rae-smetana-20-stakanchik-500g--307124
570;11;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/smetana/d-v-d-smetana-20-300g--473390
571;11;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/smetana/ekomilk-smetana-15-400g--313148
572;11;utkonos;https://www.utkonos.ru/item/3264574/smetana-rostagroeksport-20--500g
573;11;utkonos;https://www.utkonos.ru/item/3263012/smetana-bratja-cheburashkiny--20-200g
574;11;utkonos;https://www.utkonos.ru/item/3291163/smetana-bratja-cheburashkiny-tradicionnaja-10--200g
575;11;utkonos;https://www.utkonos.ru/item/3288600/smetana-prostokvashino--20-315g
576;11;utkonos;https://www.utkonos.ru/item/3359017/smetana-rostagroeksport-20--180g
577;11;utkonos;https://www.utkonos.ru/item/3280567/smetana-rostagroeksport-pikantnaja-s-chesnokom-15--180g
578;11;utkonos;https://www.utkonos.ru/item/3356029/smetana-semejnoe-delo-tradicionnaja-15-330g
579;11;utkonos;https://www.utkonos.ru/item/3324038/smetana-brest-litovsk-15-180g
580;11;utkonos;https://www.utkonos.ru/item/3288599/smetana-prostokvashino--10-315g
581;11;utkonos;https://www.utkonos.ru/item/3338820/smetana-parmalat-20--400g
582;11;utkonos;https://www.utkonos.ru/item/3324051/smetana-brest-litovsk-20-315g
583;11;utkonos;https://www.utkonos.ru/item/3364204/smetana-molochnaja-kultura-23--200g
584;11;utkonos;https://www.utkonos.ru/item/3364827/smetana-ekoniva-20--200g
585;11;utkonos;https://www.utkonos.ru/item/3359591/smetana-chaban-khaljal-15--400g
586;11;utkonos;https://www.utkonos.ru/item/3359592/smetana-chaban-khaljal-25--400g
587;11;utkonos;https://www.utkonos.ru/item/3288611/smetana-prostokvashino--15-315g
588;11;utkonos;https://www.utkonos.ru/item/3243805/smetana-ruzskaja-15--175g
589;11;utkonos;https://www.utkonos.ru/item/3312018/smetana-rostagroeksport-termostatnaja-20-200g
590;11;utkonos;https://www.utkonos.ru/item/3359733/smetana-asenevskaja-ferma-15--350g
591;11;utkonos;https://www.utkonos.ru/item/3351759/smetana-rostagroeksport-20-320g
592;12;globus;https://online.globus.ru/products/tvorog-5-1-upakovka-500-700-g/
593;12;globus;https://online.globus.ru/products/tvorog-domik-v-derevne-5-5-170-g/
594;12;globus;https://online.globus.ru/products/tvorog-b-yu-aleksandrov-klubnika-4-2-150-g/
595;12;globus;https://online.globus.ru/products/tvorog-savushkin-khutorok-9-300-g/
596;12;globus;https://online.globus.ru/products/tvorog-zernenyy-domashniy-karat-4-350-g/
597;12;globus;https://online.globus.ru/products/tvorog-zernenyy-iskrenne-vash-klyukva-5-130-g/
598;12;globus;https://online.globus.ru/products/tvorog-zernenyy-savushkin-101-zerno-chernika-5-130-g/
599;12;globus;https://online.globus.ru/products/tvorog-zernenyy-savushkin-101-zerno-klyukva-5-130-g/
600;12;globus;https://online.globus.ru/products/tvorog-zernenyy-karat-domashniy-4-125-g/
601;12;globus;https://online.globus.ru/products/tvorog-b-yu-aleksandrov-persik-grusha-4-2-150-g/
602;12;globus;https://online.globus.ru/products/tvorog-b-yu-aleksandrov-vishnya-4-2-150-g/
603;12;globus;https://online.globus.ru/products/tvorog-zernenyy-savushkin-101-zerno-5-250-g/
604;12;globus;https://online.globus.ru/products/tvorog-zernenyy-svalya-klubnika-5-130-g/
605;12;globus;https://online.globus.ru/products/tvorog-zernenyy-savushkin-101-zerno-5-130-g/
606;12;globus;https://online.globus.ru/products/tvorog-zernenyy-savushkin-101-zerno-klubnika-5-130-g/
607;12;globus;https://online.globus.ru/products/tvorog-zernenyy-iskrenne-vash-klubnika-5-130-g/
608;12;globus;https://online.globus.ru/products/tvorog-zernenyy-svalya-chernika-5-130-g/
609;12;globus;https://online.globus.ru/products/tvorog-rostagroeksport-9-180-g/
610;12;globus;https://online.globus.ru/products/tvorog-myagkiy-valio-ananas-0-140-g/
611;12;globus;https://online.globus.ru/products/tvorog-koziy-efremovskoe-moloko-5-180-g/
612;12;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/tvorozhnye-izdeliia-16106-20/tvorog-rostagroeksport-9-180g-f-p
613;12;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/tvorozhnye-izdeliia-16106-20/tvorog-vkusnyi-den-5-100g-st
614;12;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/tvorozhnye-izdeliia-16106-20/tvorog-vkusnoteevo-0-5-750g
615;12;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/tvorozhnye-izdeliia-16106-20/tvorog-zernenenyi-savushkin-101-zerno-slivki-5-250g-
616;12;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/tvorozhnye-izdeliia-16106-20/tvorog-prostokvashino-miagkii-0-130g
617;12;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/tvorozhnye-izdeliia-16106-20/molokosoderzhashchii-produkt-sneda-s-zmzh-proizvedennyi-
618;12;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/tvorozhnye-izdeliia-16106-20/tvorog-prostokvashino-miagkii-5-130g
619;12;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/tvorozhnye-izdeliia-16106-20/tvorog-danone-miagkii-0-170g-stakan
620;12;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/tvorozhnye-izdeliia-16106-20/tvorog-kirzhachskii-mz-brusnika-s-varen-em-6-3-270g
621;12;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/tvorozhnye-izdeliia-16106-20/tvorog-zernenyi-karat-domashnii-4-200g-st
622;12;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/tvorozhnye-izdeliia-16106-20/tvorog-kirzhachskii-mz-gost-9-450g
623;12;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/tvorozhnye-izdeliia-16106-20/tvorog-kirzhachskii-mz-s-varen-em-abrikos-6-3-270g
624;12;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/tvorozhnye-izdeliia-16106-20/tvorog-savushkin-produkt-nezhnyi-miagkii-5-125g-st
625;12;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/tvorozhnye-izdeliia-16106-20/tvorog-zernenyi-savushkin-101-zerno-slivki-kliukva-5-
626;12;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/tvorozhnye-izdeliia-16106-20/tvorog-vkusnoteevo-0-5-200g-pak
627;12;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/tvorozhnye-izdeliia-16106-20/tvorog-president-rassypchatyi-9-200g
628;12;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/tvorozhnye-izdeliia-16106-20/tvorog-president-rassypchatyi-0-2-400g
629;12;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/tvorozhnye-izdeliia-16106-20/tvorog-vkusnoteevo-9-750g
630;12;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/tvorozhnye-izdeliia-16106-20/tvorog-savushkin-produkt-nezhnyi-miagkii-0-125g-st
631;12;okey;https://www.okeydostavka.ru/msk/molochnye-produkty-syry-iaitso-16100-20/molochnye-produkty-16101-20/tvorozhnye-izdeliia-16106-20/tvorog-zernenenyi-savushkin-101-zerno-slivki-chernika-
632;12;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/detskie-molochnye-produkty/agusha-tvorog-klas-det-4-5-100g--307000
633;12;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/detskie-molochnye-produkty/agusha-tvorog-det-s-yabloko-banan-3-9100g--307003
634;12;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/detskie-molochnye-produkty/agusha-tvorog-klubbanmelissa-3-8-100g--310908
635;12;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/detskie-molochnye-produkty/agusha-tvorog-detskiy-s-grushey-3-9-100g--307001
636;12;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/detskie-molochnye-produkty/rastish-tvor-klubabrik-sad3-3-5-6h45g--306031
637;12;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/tvorog-syrki/rastish-tvorog-klubnbananpech-3-5-108g--315336
638;12;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/detskie-molochnye-produkty/agusha-tvorog-detskiy-chernika-3-9-100g--307002
639;12;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/detskie-molochnye-produkty/agusha-tvorog-det-multifrukt-3-9-100g--307006
640;12;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/tvorog-syrki/vkusnot-tvorog-0-5-750g--447223
641;12;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/detskie-molochnye-produkty/rastish-tvor-l-yagpersgr-sad3-3-56h45g--306030
642;12;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/detskie-molochnye-produkty/prost-tvorog-var-sg-mol3-8100g--425657
643;12;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/detskie-molochnye-produkty/agusha-tvorog-detskiy-persik-3-9-100g--307005
644;12;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/tvorog-syrki/tvorog-1-1kg--468420
645;12;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/detskie-molochnye-produkty/tema-biotvorog-s-klubnbanan-4-2-100g--393350
646;12;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/tvorog-syrki/b-bal-tvor-myag-zlsush-yag-130g--451545
647;12;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/tvorog-syrki/danon-tvorog-myagkiy-5-170g--306003
648;12;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/tvorog-syrki/valio-tvorog-myagkiy-obezjiren-0-1-180g--307845
649;12;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/tvorog-syrki/karat-tvorog-domash-zern-4-200g--305856
650;12;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/detskie-molochnye-produkty/agusha-tvor-det-frukt-klub-van-3-8-100g--310801
651;12;perekrestok;https://www.perekrestok.ru/catalog/moloko-syr-yaytsa/detskie-molochnye-produkty/agusha-tvorog-zlaki-det-frt-3-9-van-100g--310845
652;12;utkonos;https://www.utkonos.ru/item/3272855/tvorog-rastishka-banan-3-5--100g
653;12;utkonos;https://www.utkonos.ru/item/3275197/biotvorog-frutonjanja-s-malinoj-dlja-detej-s-6-mesjacev-4-2--100g
654;12;utkonos;https://www.utkonos.ru/item/3223428/biotvorog-frutonjanja-s-chernikoj-dlja-detej-s-6-mesjacev-4-2--100g
655;12;utkonos;https://www.utkonos.ru/item/3256284/tvorog-rastishka-obogashhennyj-kalciem-i-vitaminom-d3-s-klubnikoj-i-bananom--so-vkusom-plombira-3-5--6-45g
656;12;utkonos;https://www.utkonos.ru/item/3265004/tvorog-rastishka-jabloko-grusha-3-5-100g
657;12;utkonos;https://www.utkonos.ru/item/3272854/tvorog-rastishka-klubnika-3-5--100g
658;12;utkonos;https://www.utkonos.ru/item/3132026/tvorog-agusha-persik-s-6-mesjacev-3-9-100g
659;12;utkonos;https://www.utkonos.ru/item/3128734/tvorog-agusha-multifrukt-s-6-mesjacev-3-9--100g
660;12;utkonos;https://www.utkonos.ru/item/3273462/tvorog-valio-mjagkij-4-5--340g
661;12;utkonos;https://www.utkonos.ru/item/3117861/tvorog-agusha-klassicheskij-4-5-s-6-mesjacev-100g
